tag_name,name,author_login,created_at,body,url,assets_url,upload_url,html_url,id,author_id,author_node_id,author_avatar_url,author_gravatar_id,author_url,author_html_url,author_followers_url,author_following_url,author_gists_url,author_starred_url,author_subscriptions_url,author_organizations_url,author_repos_url,author_events_url,author_received_events_url,author_type,author_site_admin,node_id,target_commitish,draft,prerelease,published_at,tarball_url,zipball_url,assets
v2021-03-29,DO's March 2021 Release,lschriml,2021-03-29T21:40:47Z,"This release includes 10,727 DO disease terms: an increase of 56 diseases; 74 definitions; 76% of DO terms defined; new glioma molecular subtypes; additional cross references and a new DO_RAD_slim.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/40661234,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/40661234/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/40661234/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2021-03-29,40661234,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTQwNjYxMjM0,main,FALSE,FALSE,2021-03-29T21:45:12Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2021-03-29,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2021-03-29,NA
v2021-02-24,DO's February 2021 Release,lschriml,2021-02-25T01:16:00Z,"This release includes 10,671 disease terms, the addition of 23 new diseases, 41 definitions and 211 SubClassOf statements in this release. New terms include glioma molecular subtypes and Bainbridge-Ropers syndrome, axioms defining transmission methods for bacterial infectious diseases and DO's Spring 2021 UMLS update.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/38687360,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/38687360/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/38687360/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2021-02-24,38687360,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTM4Njg3MzYw,main,FALSE,FALSE,2021-02-25T01:21:15Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2021-02-24,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2021-02-24,NA
v2021-01-28,DO's January 2021 Release,lschriml,2021-01-28T20:31:11Z,"This release of 10,648 human diseases, includes 50 new diseases, including Parkinsonism and vascular Parkinsonism, a revised glioma classification, new subtypes for pemphigus, developmental and epileptic encephalopathy, and hypocalcemia.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/37051226,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/37051226/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/37051226/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2021-01-28,37051226,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTM3MDUxMjI2,main,FALSE,FALSE,2021-01-28T20:37:41Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2021-01-28,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2021-01-28,NA
v2020-12-22,3rd DO December release,lschriml,2020-12-22T21:30:29Z,This release includes a single syntax update from the previous release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/35634422,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/35634422/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/35634422/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-12-22,35634422,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTM1NjM0NDIy,main,FALSE,FALSE,2020-12-22T21:32:12Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-12-22,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-12-22,NA
v2020-12-21,DO's 2nd December 2020 Release,lschriml,2020-12-21T20:54:45Z,"This release includes 10,598 disease terms, a revised classification of lung adenocarcinoma, augmented DO cancer slim, the addition of 30 new DO term, including long COVID, spermatogenic failure 47, Mayer-Rokitansky-Kuster-Hauser syndrome, urocanase deficiency, and latent autoimmune diabetes in adults.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/35587504,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/35587504/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/35587504/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-12-21,35587504,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTM1NTg3NTA0,main,FALSE,FALSE,2020-12-21T20:58:54Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-12-21,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-12-21,NA
v2020-12-02,Disease Ontology December release,lschriml,2020-12-02T19:32:27Z,"This release includes 10,560 Disease terms (75%, 7,916 defined), with logical axioms defined for congenital diseases and symptoms, the addition of UMLS, NCI cross references for COVID-19 and new disease terms (e.g. X-linked dyserythropoietic anemia, subtypes of hypomyelinating leukodystrophy and inflammatory bowel disease, and mild cognitive impairment, subjective cognitive decline) and definitions added for all lung disease terms.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/34712583,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/34712583/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/34712583/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-12-02,34712583,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTM0NzEyNTgz,main,FALSE,FALSE,2020-12-02T19:40:20Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-12-02,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-12-02,NA
v2020-11-11,DO's 2nd November 2020 release,lschriml,2020-11-11T17:49:54Z,"This release includes an updated classification of diabetes, defining an EQ statement for physical disorders, updated NCBItaxon import (Mumps virus and Dobrava-Belgrade virus), addition of VEXAS syndrome and low-grade glioma.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/33816836,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/33816836/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/33816836/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-11-11,33816836,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTMzODE2ODM2,main,FALSE,FALSE,2020-11-11T17:54:20Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-11-11,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-11-11,NA
v2020-11-03,DO's November Release,lschriml,2020-11-03T20:21:35Z,"DO's November release. This release includes the addition of 51 new DO terms and the addition of xrefs. Example new terms: X-linked severe congenital neutropenia, combined oxidative phosphorylation deficiency 51. Formatting of skos mappings for xref annotations (broad, exact, narrow) has been revised, from an annotation on the xref to the addition of a skos property item.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/33423556,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/33423556/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/33423556/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-11-03,33423556,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTMzNDIzNTU2,main,FALSE,FALSE,2020-11-03T20:59:58Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-11-03,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-11-03,NA
v2020-10-15,DO's October Release,lschriml,2020-10-15T21:37:21Z,"Early release this month. 10,478 DO terms. This release include a revised asthma classification, the addition of cancer terms for CIViC, splits of genetic diseases - OMIM subtypes.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/32644522,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/32644522/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/32644522/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-10-15,32644522,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTMyNjQ0NTIy,main,FALSE,FALSE,2020-10-15T21:42:11Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-10-15,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-10-15,NA
v2020-09-28,2nd Sept DO Release,lschriml,2020-09-28T17:42:28Z,"Data updates: 10,394 DO terms, 74% of terms defined. 57 new DO terms. Revised HP and SO imports. New terms include non-syndromic intellectual disability subtypes, acute erythroid leukemia and plasmablastic lymphoma.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/31898649,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/31898649/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/31898649/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-09-28,31898649,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTMxODk4NjQ5,main,FALSE,FALSE,2020-09-28T17:46:21Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-09-28,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-09-28,NA
v2020-09-15,DO's September 2020 release,lschriml,2020-09-15T19:06:19Z,"This months Disease Ontology release of 10,347 DO disease terms (73%, 7654 defined) includes our bi-annual UMLS update, which includes updating to the latest SNOMEDCT_US release, and the addition of DO xrefs (ICD10CM, ICD9CM, MESH and NCI) and 191 OMIM IDs. This release includes new DO terms and term definitions, including lung sarcomatous carcinoma, autoimmune myocarditis and the addition of autoimmune, allergy disease logical definitions.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/31351245,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/31351245/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/31351245/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-09-15,31351245,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTMxMzUxMjQ1,main,FALSE,FALSE,2020-09-15T19:13:38Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-09-15,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-09-15,NA
v2020-08-21,DO's August Release,lschriml,2020-08-21T15:15:37Z,"DO's monthly data release. All files are updated with new content. This release includes 10,334 DO disease terms (73% textual definitions: 7,630/10,334), an addition of 141 new disease terms, 159 textual definitions, and enhancement of cross references (OMIM, MeSH, GARD, Orphanet). This release includes the addition of COVID-19 related multisystem inflammatory syndrome in children (MIS-C), a new genetic disease classification type: gene duplication syndromes, and defining inferred parentage to immune system diseases, allergy diseases and autoimmune diseases.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/29986311,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/29986311/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/29986311/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-08-21,29986311,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTI5OTg2MzEx,master,FALSE,FALSE,2020-08-21T15:23:35Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-08-21,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-08-21,NA
v2020-07-23,DO July Release,lschriml,2020-08-10T15:29:45Z,"Release crated 07/23/2020: addition of medulloblastoma subtypes, pdated MESH xrefs, update and thrombophilia series, coagulation diseases, added symptom axioms. 10,194 DO Disease terms, 73% (7,471) terms with textual definitions.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/29523779,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/29523779/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/29523779/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-07-23,29523779,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTI5NTIzNzc5,master,FALSE,FALSE,2020-08-10T16:31:59Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-07-23,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-07-23,NA
v2020-06-18,Disease Ontology June 2020 Release,lschriml,2020-06-18T18:22:07Z,"The DO June 2020 release includes 65 new DO terms, the addition of 173 text definitions (73% of DO terms now defined), the addition of 326 SubClassOf axioms, including defining viral, bacterial and fungal inferred child-parent relationships. This build includes 10,151 disease terms, splitting of Diamond-Blackfin anemia by subtype.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/27697362,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/27697362/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/27697362/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-06-18,27697362,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTI3Njk3MzYy,master,FALSE,FALSE,2020-06-18T18:29:08Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-06-18,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-06-18,NA
v2020-05-20,Disease Ontology May 2020 Release,lschriml,2020-05-20T21:30:01Z,"In the DO May 2020 release, the DO contains 10,086 disease terms, with 71% of terms defined. This month the team has focused on augmenting DO's xrefs: OMIM ID, MESH, GARD and review of specific ICD10CM and NCI xrefs. 25 new DO terms have been created, parentage of cerebellar ataxia subtypes have been updated, additional axioms added to refine disease connections.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/26736164,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/26736164/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/26736164/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-05-20,26736164,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTI2NzM2MTY0,master,FALSE,FALSE,2020-05-20T21:34:09Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-05-20,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-05-20,NA
2020-04-20,DO April 20 Release,melodyswen,2020-04-20T20:33:30Z,"In the DO April 20th 2020 release: Includes 10,014 DOIDs with 71% of DO terms defined! This release includes the updated COVID-19 parent term to the Coronavirus infectious disease, updated NCI cross references, and revised classification for absolute glaucoma.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/25697574,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/25697574/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/25697574/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/2020-04-20,25697574,31517411,MDQ6VXNlcjMxNTE3NDEx,https://avatars.githubusercontent.com/u/31517411?v=4,NA,https://api.github.com/users/melodyswen,https://github.com/melodyswen,https://api.github.com/users/melodyswen/followers,https://api.github.com/users/melodyswen/following{/other_user},https://api.github.com/users/melodyswen/gists{/gist_id},https://api.github.com/users/melodyswen/starred{/owner}{/repo},https://api.github.com/users/melodyswen/subscriptions,https://api.github.com/users/melodyswen/orgs,https://api.github.com/users/melodyswen/repos,https://api.github.com/users/melodyswen/events{/privacy},https://api.github.com/users/melodyswen/received_events,User,FALSE,MDc6UmVsZWFzZTI1Njk3NTc0,master,FALSE,FALSE,2020-04-20T20:44:45Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/2020-04-20,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/2020-04-20,NA
v2020-04-03,DO April 3 Release,melodyswen,2020-04-03T16:18:21Z,"In the DO April 3rd 2020 release: Includes 10,012 DOIDs with 71% of DO terms defined! This release includes the updated taxonomy name for Severe acute respiratory syndrome coronavirus 2 from NCBI Taxon, and the addition of B-ALL leukemia subtypes to the DO Cancer Slim.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/25179458,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/25179458/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/25179458/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-04-03,25179458,31517411,MDQ6VXNlcjMxNTE3NDEx,https://avatars.githubusercontent.com/u/31517411?v=4,NA,https://api.github.com/users/melodyswen,https://github.com/melodyswen,https://api.github.com/users/melodyswen/followers,https://api.github.com/users/melodyswen/following{/other_user},https://api.github.com/users/melodyswen/gists{/gist_id},https://api.github.com/users/melodyswen/starred{/owner}{/repo},https://api.github.com/users/melodyswen/subscriptions,https://api.github.com/users/melodyswen/orgs,https://api.github.com/users/melodyswen/repos,https://api.github.com/users/melodyswen/events{/privacy},https://api.github.com/users/melodyswen/received_events,User,FALSE,MDc6UmVsZWFzZTI1MTc5NDU4,master,FALSE,FALSE,2020-04-03T16:29:20Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-04-03,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-04-03,NA
v2020-04-01,DO April 1 Release,melodyswen,2020-04-01T21:57:51Z,"In the DO April 1st 2020 release: Includes 10,012 DOIDs with 71% of DO terms defined! This release includes updated cross references from the UMLS QC report, the addition of definition for dental cavities, new UniProt terms, and Symptom Ontology logical definitions.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/25111438,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/25111438/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/25111438/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2020-04-01,25111438,31517411,MDQ6VXNlcjMxNTE3NDEx,https://avatars.githubusercontent.com/u/31517411?v=4,NA,https://api.github.com/users/melodyswen,https://github.com/melodyswen,https://api.github.com/users/melodyswen/followers,https://api.github.com/users/melodyswen/following{/other_user},https://api.github.com/users/melodyswen/gists{/gist_id},https://api.github.com/users/melodyswen/starred{/owner}{/repo},https://api.github.com/users/melodyswen/subscriptions,https://api.github.com/users/melodyswen/orgs,https://api.github.com/users/melodyswen/repos,https://api.github.com/users/melodyswen/events{/privacy},https://api.github.com/users/melodyswen/received_events,User,FALSE,MDc6UmVsZWFzZTI1MTExNDM4,master,FALSE,FALSE,2020-04-01T22:01:24Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2020-04-01,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2020-04-01,NA
